name,id,url,source,download_format,sf_compatible,browser_compatible,spatial_filtering,temporal_filtering,NEW_PROVIDER,NEW_PROVIDER_TYPE,provider_name,provider_type,environment,spatial_filtering_clean,temporal_filtering_clean,sf_compatible_clean,Cefas_holding_id_name,Cefas_holding_ID,Second level,Third Level,Fourth Level,Unnamed: 22,spatial_filter_type,epsg_code
Daily Precipitation (Tipping Bucket),cosmos_daily_precip_tipping_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=precip_tipping&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Percipitation & Snow,Daily,,D,4326
Daily Relative Humidity,cosmos_daily_rh_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=rh&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Atmospheric Parameters,Daily,,D,4326
Daily Shortwave Radiation - Incoming,cosmos_daily_swin_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=swin&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Radiation & Energy Balance,Daily,,D,4326
Daily Shortwave Radiation - Outgoing,cosmos_daily_swout_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=swout&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Radiation & Energy Balance,Daily,,D,4326
Daily Site Locations,cosmos_site_locations_daily,https://cosmos-api.ceh.ac.uk/collections/1D/locations,https://cosmos-api.ceh.ac.uk/docs,json,F,T,F,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Miscellaneous,,,F,
Daily Snow,cosmos_daily_snow_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=snow&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Percipitation & Snow,Daily,,D,4326
Daily Snow Depth,cosmos_daily_snow_depth_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=snow_depth&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Percipitation & Snow,Daily,,D,4326
Daily Snow Water Equivalent,cosmos_daily_swe_crns_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=swe_crns&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Percipitation & Snow,Daily,,D,4326
Daily Soil Heat Flux 1,cosmos_daily_g1_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=g1&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Radiation & Energy Balance,Daily,,D,4326
Daily Soil Heat Flux 2,cosmos_daily_g2_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=g2&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Radiation & Energy Balance,Daily,,D,4326
Daily Wind Direction,cosmos_daily_wd_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=wd&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Atmospheric Parameters,Daily,,D,4326
Daily Wind Speed,cosmos_daily_ws_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=ws&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Atmospheric Parameters,Daily,,D,4326
Data Collections List,cosmos_collections_list,https://cosmos-api.ceh.ac.uk/collections,https://cosmos-api.ceh.ac.uk/docs,json,F,T,F,F,CEH,Research Organisation,UKCEH,Research Institution,Atmospheric,No,No,No,,,COSMOS-UK,Miscellaneous,,,,
EA Water Quality Spot Sample Sites,or_ea_wq_sites,https://oxfordrivers.ceh.ac.uk/getSites?datasetID=ea_water_quality,https://oxfordrivers.ceh.ac.uk/,json,F,T,F,F,CEH,Research,UKCEH,Research Institution,Freshwater,No,Yes,Yes,,,Oxford Rivers,,,,,
Flood Warning Sites,or_flood_sites,https://oxfordrivers.ceh.ac.uk/getSites?datasetID=ea_flood_warnings,https://oxfordrivers.ceh.ac.uk/,json,F,T,F,F,CEH,Research,UKCEH,Research Institution,Freshwater,No,Yes,Yes,,,Oxford Rivers,,,,,
FreshWater Watch Citizen Science Sites,or_fww_sites,https://oxfordrivers.ceh.ac.uk/getSites?datasetID=freshwater_watch,https://oxfordrivers.ceh.ac.uk/,json,F,T,F,F,CEH,Research,UKCEH,Research Institution,Freshwater,No,Yes,Yes,,,Oxford Rivers,,,,,
Rainfall Sites,or_rainfall_sites,https://oxfordrivers.ceh.ac.uk/getSites?datasetID=rainfall,https://oxfordrivers.ceh.ac.uk/,json,F,T,F,F,CEH,Research,UKCEH,Research Institution,Freshwater,No,Yes,Yes,,,Oxford Rivers,,,,,
Sewage Treatment Works (FFT) Sites,or_fft_sites,https://oxfordrivers.ceh.ac.uk/getSites?datasetID=fft,https://oxfordrivers.ceh.ac.uk/,json,F,T,F,F,CEH,Research,UKCEH,Research Institution,Freshwater,No,Yes,Yes,,,Oxford Rivers,,,,,
Storm Overflow (EDM) Sites,or_edm_sites,https://oxfordrivers.ceh.ac.uk/getSites?datasetID=edm,https://oxfordrivers.ceh.ac.uk/,json,F,T,F,F,CEH,Research,UKCEH,Research Institution,Freshwater,No,Yes,Yes,,,Oxford Rivers,,,,,
STP 01 Soil Temperature at 2cm,cosmos_30min_stp_tsoil2_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil2&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
STP 02 Soil Temperature at 5cm,cosmos_30min_stp_tsoil5_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil5&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
STP 03 Soil Temperature at 10cm,cosmos_30min_stp_tsoil10_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil10&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
STP 04 Soil Temperature at 20cm,cosmos_30min_stp_tsoil20_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil20&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
STP 05 Soil Temperature at 50cm,cosmos_30min_stp_tsoil50_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil50&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
STP Soil Temperature at 10cm,cosmos_daily_stp_tsoil10_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil10&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
STP Soil Temperature at 20cm,cosmos_daily_stp_tsoil20_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil20&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
STP Soil Temperature at 2cm,cosmos_daily_stp_tsoil2_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil2&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
STP Soil Temperature at 50cm,cosmos_daily_stp_tsoil50_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil50&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
STP Soil Temperature at 5cm,cosmos_daily_stp_tsoil5_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=stp_tsoil5&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 01 - Soil Temperature at 10cm,cosmos_30min_tdt1_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt1_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 01 - Soil Temperature at 10cm,cosmos_daily_tdt1_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt1_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 01 - Volumetric Water Content at 10cm,cosmos_30min_tdt1_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt1_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 01 - Volumetric Water Content at 10cm,cosmos_daily_tdt1_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt1_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 02 - Soil Temperature at 10cm,cosmos_30min_tdt2_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt2_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 02 - Soil Temperature at 10cm,cosmos_daily_tdt2_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt2_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 02 - Volumetric Water Content at 10cm,cosmos_30min_tdt2_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt2_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 02 - Volumetric Water Content at 10cm,cosmos_daily_tdt2_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt2_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 03 - Soil Temperature at 5cm,cosmos_30min_tdt3_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt3_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 03 - Soil Temperature at 5cm,cosmos_daily_tdt3_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt3_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 03 - Volumetric Water Content at 5cm,cosmos_30min_tdt3_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt3_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 03 - Volumetric Water Content at 5cm,cosmos_daily_tdt3_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt3_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 04 - Soil Temperature at 5cm,cosmos_30min_tdt4_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt4_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 04 - Soil Temperature at 5cm,cosmos_daily_tdt4_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt4_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 04 - Volumetric Water Content at 5cm,cosmos_30min_tdt4_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt4_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 04 - Volumetric Water Content at 5cm,cosmos_daily_tdt4_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt4_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 05 - Soil Temperature at 15cm,cosmos_30min_tdt5_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt5_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 05 - Soil Temperature at 15cm,cosmos_daily_tdt5_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt5_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 05 - Volumetric Water Content at 15cm,cosmos_30min_tdt5_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt5_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 05 - Volumetric Water Content at 15cm,cosmos_daily_tdt5_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt5_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 06 - Soil Temperature at 15cm,cosmos_30min_tdt6_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt6_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 06 - Soil Temperature at 15cm,cosmos_daily_tdt6_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt6_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 06 - Volumetric Water Content at 15cm,cosmos_30min_tdt6_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt6_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 06 - Volumetric Water Content at 15cm,cosmos_daily_tdt6_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt6_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 07 - Soil Temperature at 25cm,cosmos_30min_tdt7_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt7_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 07 - Soil Temperature at 25cm,cosmos_daily_tdt7_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt7_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 07 - Volumetric Water Content at 25cm,cosmos_30min_tdt7_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt7_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 07 - Volumetric Water Content at 25cm,cosmos_daily_tdt7_vwc_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt7_vwc&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
TDT 08 - Soil Temperature at 25cm,cosmos_30min_tdt8_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/30M/position?coords=POINT({x}%20{y})&parameter-name=tdt8_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,30-Minute,,D,4326
TDT 08 - Soil Temperature at 25cm,cosmos_daily_tdt8_tsoil_coveragejson,https://cosmos-api.ceh.ac.uk/collections/1D/position?coords=POINT({x}%20{y})&parameter-name=tdt8_tsoil&f=coveragejson,https://cosmos-api.ceh.ac.uk/docs,coveragejson,T,T,T,F,CEH,Research Organisation,UKCEH,Research Institution,Terrestrial,Yes,Yes,Yes,,,COSMOS-UK,Soil Temperature & Moisture,Daily,,D,4326
